continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Asia,Philippines,26/10/2021,2765672,4365,4848.143,42077,135,157.857,24905.439,39.308,43.659,378.912,1.216,1.422,0.75,,,,,,,,,21435114,52860,193.028,0.476,51313,0.462,0.0945,10.6,people tested,56774753,,26180669,,520224,494241,51.13,,23.58,,4451,326884,0.294,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/10/2021,2768849,3177,4782.857,42348,271,195.857,24934.048,28.61,43.071,381.352,2.44,1.764,0.74,,,,,,,,,21489759,54645,193.52,0.492,50722,0.457,0.0943,10.6,people tested,57494154,,26479028,,719401,522272,51.77,,23.84,,4703,343514,0.309,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/10/2021,2772491,3642,4625.714,42575,227,191.143,24966.845,32.797,41.655,383.397,2.044,1.721,0.75,,,,,,,,,21543434,53675,194.003,0.483,49827,0.449,0.0928,10.8,people tested,58212187,,26803677,,718033,538289,52.42,,24.14,,4847,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/10/2021,2779943,7452,4864.857,42621,46,157.286,25033.952,67.107,43.809,383.811,0.414,1.416,0.79,,,,,,,,,21595236,51802,194.469,0.466,49054,0.442,0.0992,10.1,people tested,,,,,,530339,,,,,4776,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/10/2021,2783896,3953,4604.143,43044,423,208.429,25069.549,35.598,41.461,387.62,3.809,1.877,0.71,,,,,,,,,21640686,45450,194.879,0.409,48321,0.435,0.0953,10.5,people tested,,,,,,522389,,,,,4704,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,31/10/2021,2787276,3380,4336.143,43172,128,197,25099.987,30.438,39.048,388.773,1.153,1.774,0.66,,,,,,,,,21672539,31853,195.166,0.287,47508,0.428,0.0913,11,people tested,59316764,,27360873,,,514439,53.42,,24.64,,4633,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,204995.8,17.74,48.23,1846.028854
Asia,Philippines,01/11/2021,2790375,3099,4152.571,43276,104,190.571,25127.894,27.907,37.395,389.709,0.937,1.716,0.64,,,,,,,,,21704189,31650,195.451,0.285,45991,0.414,0.0903,11.1,people tested,59473662,,27442969,,156898,459876,53.56,,24.71,,4141,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/11/2021,2792656,2281,3854.857,43404,128,189.571,25148.435,20.541,34.714,390.862,1.153,1.707,0.6,,,,,,,,,21740226,36037,195.775,0.325,43587,0.393,0.0884,11.3,people tested,60406424,,27749809,,932762,518810,54.4,,24.99,,4672,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/11/2021,2793898,1242,3578.429,43586,182,176.857,25159.619,11.184,32.224,392.501,1.639,1.593,0.54,,,,,,,,,21786587,46361,196.193,0.417,42404,0.382,0.0844,11.8,people tested,61354945,,28198294,,948521,551542,55.25,,25.39,,4967,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/11/2021,2795642,1744,3307.286,43825,239,178.571,25175.325,15.705,29.783,394.653,2.152,1.608,0.53,,,,,,,,,21837174,50587,196.648,0.456,41963,0.378,0.0788,12.7,people tested,62474334,,,,1119389,608878,56.26,,,,5483,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/11/2021,2797986,2344,2577.571,44085,260,209.143,25196.433,21.108,23.212,396.994,2.341,1.883,0.55,,,,,,,,,21888688,51514,197.112,0.464,41922,0.378,0.0615,16.3,people tested,,,,,,638260,,,,,5748,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/11/2021,2800621,2635,2389.286,44239,154,170.714,25220.161,23.729,21.516,398.381,1.387,1.537,0.61,,,,,,,,,21934866,46178,197.528,0.416,42026,0.378,0.0569,17.6,people tested,,,,,,667642,,,,,6012,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/11/2021,2803213,2592,2276.714,44430,191,179.714,25243.503,23.341,20.502,400.101,1.72,1.618,0.66,,,,,,,,,21967167,32301,197.819,0.291,42090,0.379,0.0541,18.5,people tested,64195936,,,,,697025,57.81,,,,6277,360144,0.324,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/11/2021,2805294,2081,2131.286,44521,91,177.857,25262.243,18.74,19.193,400.921,0.819,1.602,0.69,,,,,,,,,22003679,36512,198.148,0.329,42784,0.385,0.0498,20.1,people tested,64947366,,,,751430,781958,58.49,,,,7042,360144,0.324,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/11/2021,2806694,1400,2005.429,44567,46,166.143,25274.85,12.607,18.059,401.335,0.414,1.496,0.71,,,,,,,,,22048452,44773,198.551,0.403,44032,0.397,0.0455,22,people tested,65764376,,,,817010,765422,59.22,,,,6893,360144,0.324,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,10/11/2021,2809311,2617,2201.857,44665,98,154.143,25298.417,23.567,19.828,402.217,0.883,1.388,0.74,,,,,,,,,22094794,46342,198.968,0.417,44030,0.396,0.05,20,people tested,66816976,,,,1052600,780290,60.17,,,,7027,360144,0.324,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,11/11/2021,2811248,1937,2229.429,44866,201,148.714,25315.86,17.443,20.076,404.027,1.81,1.339,0.69,,,,,,,,,22142609,47815,199.399,0.431,43634,0.393,0.0511,19.6,people tested,67716205,40517967,30804594,,899229,748839,60.98,36.49,27.74,,6743,360144,0.324,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,12/11/2021,2813115,1867,2161.286,45035,169,135.714,25332.672,16.813,19.463,405.549,1.522,1.222,0.65,,,,,,,,,22185819,43210,199.788,0.389,42447,0.382,0.0509,19.6,people tested,,,,,,761990,,,,,6862,414765,0.374,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,13/11/2021,2815080,1965,2065.571,45272,237,147.571,25350.368,17.695,18.601,407.684,2.134,1.329,0.66,,,,,,,,,22228173,42354,200.169,0.381,41901,0.377,0.0493,20.3,people tested,,,,,,775142,,,,,6980,469387,0.423,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,14/11/2021,2816980,1900,1966.714,45581,309,164.429,25367.478,17.11,17.711,410.466,2.783,1.481,0.67,,,,,,,,,22256965,28792,200.428,0.259,41400,0.373,0.0475,21.1,people tested,69713994,,,,,788294,62.78,,,,7099,524008,0.472,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,15/11/2021,2818511,1531,1888.143,45709,128,169.714,25381.265,13.787,17.003,411.619,1.153,1.528,0.67,,,,,,,,,22291627,34662,200.741,0.312,41135,0.37,0.0459,21.8,people tested,70677771,,,,963777,818629,63.65,,,,7372,578629,0.521,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,16/11/2021,2819341,830,1806.714,45808,99,177.286,25388.739,7.474,16.27,412.51,0.892,1.596,0.65,,,,,,,,,22335244,43617,201.133,0.393,40970,0.369,0.0441,22.7,people tested,71680132,,,,1002361,845108,64.55,,,,7610,633250,0.57,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,17/11/2021,2820494,1153,1597.571,46117,309,207.429,25399.122,10.383,14.386,415.293,2.783,1.868,0.64,,,,,,,,,22379683,44439,201.534,0.4,40698,0.366,0.0393,25.5,people tested,72763442,,,,1083310,849495,65.52,,,,7650,687871,0.619,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,18/11/2021,2821753,1259,1500.714,46422,305,222.286,25410.459,11.338,13.514,418.04,2.747,2.002,0.63,,,,,,,,,22420034,40351,201.897,0.363,39632,0.357,0.0379,26.4,people tested,73917573,,32993083,,1154131,885910,66.56,,29.71,,7978,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,19/11/2021,2823210,1457,1442.143,46698,276,237.571,25423.58,13.121,12.987,420.525,2.485,2.139,0.64,,,,,,,,,22460905,40871,202.265,0.368,39298,0.354,0.0367,27.2,people tested,,,,,,870931,,,,,7843,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,20/11/2021,2824499,1289,1345.571,46903,205,233,25435.188,11.608,12.117,422.371,1.846,2.098,0.67,,,,,,,,,22497657,36752,202.596,0.331,38498,0.347,0.035,28.6,people tested,,,,,,855952,,,,,7708,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,21/11/2021,2826410,1911,1347.143,47074,171,213.286,25452.397,17.209,12.131,423.911,1.54,1.921,0.71,,,,,,,,,22523665,26008,202.83,0.234,38100,0.343,0.0354,28.3,people tested,75600808,,33579181,,,840973,68.08,,30.24,,7573,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,22/11/2021,2826853,443,1191.714,47288,214,225.571,25456.386,3.989,10.732,425.838,1.927,2.031,0.66,,,,,,,,,22556482,32817,203.126,0.296,37836,0.341,0.0315,31.7,people tested,,,,,,819539,,,,,7380,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,23/11/2021,2827820,967,1211.286,47482,194,239.143,25465.094,8.708,10.908,427.585,1.747,2.154,0.67,,,,,,,,,22595499,39017,203.477,0.351,37179,0.335,0.0326,30.7,people tested,,,,,,792592,,,,,7137,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,24/11/2021,2828660,840,1166.571,47682,200,223.571,25472.658,7.564,10.505,429.386,1.801,2.013,0.63,,,,,,,,,22634602,39103,203.829,0.352,36417,0.328,0.032,31.2,people tested,,,,,,754081,,,,,6791,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/11/2021,2829618,958,1123.571,47875,193,207.571,25481.285,8.627,10.118,431.124,1.738,1.869,0.58,,,,,,,,,22671980,37378,204.166,0.337,35992,0.324,0.0312,32,people tested,,,,,,705453,,,,,6353,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/11/2021,2830387,769,1025.286,48017,142,188.429,25488.21,6.925,9.233,432.403,1.279,1.697,0.53,,,,,,,,,22709070,37090,204.5,0.334,35452,0.319,0.0289,34.6,people tested,,,,,,741547,,,,,6678,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/11/2021,2831177,790,954,48205,188,186,25495.324,7.114,8.591,434.096,1.693,1.675,0.53,,,,,,,,,22742544,33474,204.801,0.301,34984,0.315,0.0273,36.7,people tested,,,,,,777640,,,,,7003,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/11/2021,2831807,630,771,48361,156,183.857,25500.998,5.673,6.943,435.501,1.405,1.656,0.53,,,,,,,,,22767354,24810,205.025,0.223,34813,0.313,0.0221,45.2,people tested,81296947,,35678774,188084,,813734,73.21,,32.13,0.17,7328,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/11/2021,2832375,568,788.857,48501,140,173.286,25506.113,5.115,7.104,436.761,1.261,1.56,0.55,,,,,,,,,22798220,30866,205.303,0.278,34534,0.311,0.0228,43.8,people tested,,,,,,1063520,,,,,9577,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/11/2021,2832734,359,702,48545,44,151.857,25509.346,3.233,6.322,437.158,0.396,1.368,0.53,,,,,,,,,22833396,35176,205.619,0.317,33985,0.306,0.0207,48.4,people tested,86421420,,36365357,313836,,1313306,77.82,,32.75,0.28,11827,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,209447.7,17.33,8.41,1886.119118
Asia,Philippines,01/12/2021,2833038,304,625.429,48712,167,147.143,25512.083,2.738,5.632,438.661,1.504,1.325,0.48,,,,,,,,,22866334,32938,205.916,0.297,33105,0.298,0.0189,52.9,people tested,89070292,,36869419,389451,2648872,1575469,80.21,,33.2,0.35,14187,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/12/2021,2833473,435,550.714,48752,40,125.286,25516,3.917,4.959,439.022,0.36,1.128,0.46,,,,,,,,,22902683,36349,206.243,0.327,32958,0.297,0.0167,59.8,people tested,90259621,56110301,37353438,,1189329,1629125,81.28,50.53,33.64,,14671,742492,0.669,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/12/2021,2833878,405,498.714,48987,235,138.571,25519.648,3.647,4.491,441.138,2.116,1.248,0.45,,,,,,,,,22939547,36864,206.575,0.332,32925,0.296,0.0151,66,people tested,,,,,,1585154,,,,,14275,657768,0.592,33.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/12/2021,2834294,416,445.286,49230,243,146.429,25523.394,3.746,4.01,443.326,2.188,1.319,0.5,,,,,,,,,22974691,35144,206.892,0.316,33164,0.299,0.0134,74.5,people tested,,,,,,1541183,,,,,13879,573043,0.516,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/12/2021,2834775,481,424,49386,156,146.429,25527.725,4.332,3.818,444.731,1.405,1.319,0.56,,,,,,,,,22999396,24705,207.114,0.222,33149,0.299,0.0128,78.2,people tested,91777433,,38168603,509944,,1497212,82.65,,34.37,0.46,13483,488318,0.44,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/12/2021,2835154,379,397,49499,113,142.571,25531.138,3.413,3.575,445.749,1.018,1.284,0.59,,,,,,,,,23029049,29653,207.381,0.267,32976,0.297,0.012,83.1,people tested,92752986,,38699023,561125,975553,1270543,83.53,,34.85,0.51,11441,403594,0.363,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/12/2021,2835345,191,373,49591,92,149.429,25532.858,1.72,3.359,446.577,0.828,1.346,0.57,,,,,,,,,23062850,33801,207.686,0.304,32779,0.295,0.0114,87.9,people tested,,,,,,1010510,,,,,9100,318869,0.287,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/12/2021,2835593,248,365,49761,170,149.857,25535.091,2.233,3.287,448.108,1.531,1.349,0.53,,,,,,,,,23099253,36403,208.013,0.328,33274,0.3,0.011,91.2,people tested,94236990,,39560598,643370,,738100,84.86,,35.63,0.58,6647,234145,0.211,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/12/2021,2835996,403,360.429,49936,175,169.143,25538.721,3.629,3.246,449.684,1.576,1.523,0.49,,,,,,,,,23135019,35766,208.336,0.322,33191,0.299,0.0109,92.1,people tested,,,,,,653923,,,,,5889,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,10/12/2021,2836200,204,331.714,49961,25,139.143,25540.558,1.837,2.987,449.909,0.225,1.253,0.41,,,,,,,,,23173205,38186,208.679,0.344,33380,0.301,0.0099,100.6,people tested,,,,,,667373,,,,,6010,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,11/12/2021,2836360,160,295.143,50096,135,123.714,25541.998,1.441,2.658,451.125,1.216,1.114,0.42,,,,,,,,,23210304,37099,209.014,0.334,33659,0.303,0.0088,114,people tested,,,,,,680823,,,,,6131,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,12/12/2021,2836592,232,259.571,50280,184,127.714,25544.088,2.089,2.337,452.782,1.657,1.15,0.48,,,,,,,,,23234553,24249,209.232,0.218,33594,0.303,0.0077,129.4,people tested,,,,,,694274,,,,,6252,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,13/12/2021,2836803,211,235.571,50341,61,120.286,25545.988,1.9,2.121,453.331,0.549,1.083,0.52,,,,,,,,,23265461,30908,209.51,0.278,33773,0.304,0.007,143.4,people tested,97237440,,41513071,809550,,640636,87.56,,37.38,0.73,5769,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,14/12/2021,2836868,65,217.571,50351,10,108.571,25546.573,0.585,1.959,453.421,0.09,0.978,0.5,,,,,,,,,23302795,37334,209.846,0.336,34278,0.309,0.0063,157.5,people tested,98023823,,42008263,853500,786383,646976,88.27,,37.83,0.77,5826,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,15/12/2021,2836915,47,188.857,50449,98,98.286,25546.996,0.423,1.701,454.304,0.883,0.885,0.46,,,,,,,,,23336942,34147,210.154,0.308,33956,0.306,0.0056,179.8,people tested,99139603,,42576087,932198,1115780,700373,89.28,,38.34,0.84,6307,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,16/12/2021,2837016,101,145.714,50496,47,80,25547.906,0.91,1.312,454.727,0.423,0.72,0.51,,,,,,,,,23373604,36662,210.484,0.33,34084,0.307,0.0043,233.9,people tested,100013599,,43024393,1014205,873996,739503,90.06,,38.74,0.91,6659,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,17/12/2021,2837464,448,180.571,50570,74,87,25551.94,4.034,1.626,455.393,0.666,0.783,0.64,,,,,,,,,23403035,29431,210.749,0.265,32833,0.296,0.0055,181.8,people tested,,,,,,696350,,,,,6271,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,18/12/2021,2837555,91,170.714,50675,105,82.714,25552.76,0.819,1.537,456.339,0.946,0.745,0.54,,,,,,,,,23432144,29109,211.011,0.262,31691,0.285,0.0054,185.6,people tested,,,,,,653198,,,,,5882,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,19/12/2021,2837577,22,140.714,50739,64,65.571,25552.958,0.198,1.267,456.915,0.576,0.59,0.55,,,,,,,,,23455787,23643,211.224,0.213,31605,0.285,0.0045,224.6,people tested,100907667,,43534136,1113377,,610045,90.87,,39.2,1,5494,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,20/12/2021,2837730,153,132.429,50784,45,63.286,25554.336,1.378,1.193,457.32,0.405,0.57,0.69,,,,,,,,,23485853,30066,211.495,0.271,31485,0.284,0.0042,237.8,people tested,101656199,,44212255,1153103,748532,631251,91.54,,39.81,1.04,5685,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,21/12/2021,2837719,,,50794,10,63.286,25554.236,,,457.41,0.09,0.57,0.76,,,,,,,,,23518735,32882,211.791,0.296,30849,0.278,,,people tested,,,,,,608351,,,,,5478,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,22/12/2021,2837784,65,125.714,50916,122,66.714,25554.822,0.585,1.132,458.509,1.099,0.601,0.84,,,,,,,,,23548103,29368,212.055,0.264,30166,0.272,0.0042,240,people tested,,,,,,538394,,,,,4848,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,23/12/2021,2837903,119,128.286,50981,65,69.286,25555.893,1.072,1.155,459.094,0.585,0.624,0.91,,,,,,,,,23575189,27086,212.299,0.244,28798,0.259,0.0045,224.5,people tested,,,,,,502977,,,,,4529,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,24/12/2021,2838032,129,82.714,51050,69,68.571,25557.055,1.162,0.745,459.716,0.621,0.617,1.1,,,,,,,,,23597278,22089,212.498,0.199,27749,0.25,0.003,335.5,people tested,,,,,,549842,,,,,4951,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/12/2021,2838381,349,119.571,51187,137,73.143,25560.198,3.143,1.077,460.949,1.234,0.659,1.49,,,,,,,,,23611797,14519,212.629,0.131,25665,0.231,0.0047,214.6,people tested,,,,,,596708,,,,,5373,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/12/2021,2838640,259,153.429,51200,13,65.857,25562.53,2.332,1.382,461.066,0.117,0.593,1.7,,,,,,,,,23630727,18930,212.8,0.17,24991,0.225,0.0061,162.9,people tested,105412678,,47169454,1376441,,643573,94.93,,42.48,1.24,5796,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/12/2021,2838792,152,153.286,51211,11,61,25563.899,1.369,1.38,461.165,0.099,0.549,1.98,,,,,,,,,23658962,28235,213.054,0.254,24730,0.223,0.0062,161.3,people tested,106290941,,47860944,1484246,878263,662106,95.72,,43.1,1.34,5962,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/12/2021,2839111,319,198.857,51213,2,59.857,25566.772,2.873,1.791,461.183,0.018,0.539,2.55,,,,,,,,,23690229,31267,213.335,0.282,24499,0.221,0.0081,123.2,people tested,107277506,,48647158,1614505,986565,713604,96.61,,43.81,1.45,6426,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/12/2021,2839790,679,286.571,51241,28,46.429,25572.886,6.115,2.581,461.436,0.252,0.418,3.26,,,,,,,,,23720874,30645,213.611,0.276,24682,0.222,0.0116,86.1,people tested,,,,,,713935,,,,,6429,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/12/2021,2841260,1470,479.571,51373,132,56,25586.124,13.238,4.319,462.624,1.189,0.504,3.95,,,,,,,,,23750733,29859,213.88,0.269,25078,0.226,0.0191,52.3,people tested,108534301,,49626439,1786975,,714266,97.74,,44.69,1.61,6432,149420,0.135,74.54,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
